,lad19cd,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
195,E07000179,1.4983742,1.4829943,1.4764192,1.4781215,1.4877299,1.5050088,1.5298394,1.5622094,1.6021999,1.649983,1.7058129,1.770025,1.8430308,1.9253207,2.0174596,2.1200895,2.233929,2.359774,2.4984992,2.6510568,2.818478,3.001871,3.202422,3.4213884,3.6600974,3.919939,4.202362,4.508854,4.8409367,5.2001467,5.5880127,6.0060353,6.455656,6.938221,7.4549484,8.006885,8.59485,9.219393,9.880732,10.578688,11.312628,12.081394,12.883244,13.715776,14.575888,15.459697,16.362514,17.278812,18.202204,19.125437,20.040436,20.938343,21.809595,22.644043,23.431057,24.159746,24.819107,25.398285,25.886787,26.276022,26.56335,26.7487,26.8333,26.819582,26.71108,26.512302,26.22858,25.865944,25.430962,24.930607,24.372091,23.762787,23.110043,22.421124,21.703104,20.962772,20.206572,19.440561,18.670359,17.901112,17.137499,16.383707,15.643439,14.919931,14.215955,13.533852,12.875561,12.242638,11.63629,11.057413,10.50662,9.984278,9.490538,9.025368,8.588584,8.179883,7.7988687,7.4450765,7.1180086,6.8171477,6.541997,6.292089,6.0670223,5.8664823,5.690272,5.538338,5.4108095,5.308036,5.2306337,5.179543,5.1561017,5.16213,5.2000465,5.273008,5.3851013,5.541581,5.7492037
196,E07000180,1.8913703,1.8789637,1.8756847,1.8810616,1.8947573,1.91655,1.9463217,1.9840453,2.029775,2.0836434,2.1458533,2.2166758,2.2964435,2.3855531,2.4844599,2.5936778,2.713778,2.845386,2.9891837,3.1459017,3.3163238,3.5012794,3.7016425,3.9183254,4.152273,4.404458,4.6758695,4.9675055,5.280356,5.6153936,5.9735546,6.3557186,6.762689,7.1951647,7.653713,8.13875,8.650491,9.188927,9.753784,10.344483,10.96011,11.599362,12.260518,12.941408,13.639367,14.351219,15.073245,15.8011875,16.530226,17.255007,17.969656,18.667805,19.34268,19.987137,20.59377,21.155006,21.663242,22.11097,22.490938,22.797192,23.028053,23.183575,23.26464,23.2729,23.210712,23.081064,22.887468,22.633923,22.324785,21.964697,21.558512,21.111197,20.627777,20.113255,19.572556,19.010473,18.431622,17.84041,17.240986,16.63724,16.032778,15.430909,14.834642,14.246684,13.669445,13.105058,12.55537,12.021974,11.5062065,11.009186,10.531811,10.074799,9.638686,9.223867,8.830594,8.459017,8.109192,7.7810984,7.474668,7.1897945,6.92636,6.684252,6.4633794,6.263701,6.0852423,5.928123,5.792583,5.6790166,5.5880055,5.5203643,5.477194,5.459949,5.4705186,5.5113206,5.5854497,5.696831,5.8504515
197,E07000181,2.2086418,2.077786,1.9706144,1.8836545,1.8141619,1.7599679,1.7193674,1.6910287,1.6739291,1.6673021,1.6705983,1.6834531,1.705665,1.7371769,1.7780639,1.8285221,1.8888621,1.9595048,2.040978,2.1339128,2.2390454,2.357215,2.4893649,2.636539,2.7998831,2.9806442,3.1801655,3.3998797,3.6413023,3.9060247,4.1956935,4.5119977,4.856643,5.23132,5.6376743,6.077267,6.5515175,7.0616508,7.6086392,8.193119,8.815327,9.475009,10.171327,10.902778,11.667098,12.461178,13.28098,14.121473,14.976577,15.83915,16.700966,17.552755,18.384281,19.184454,19.941462,20.64302,21.276587,21.829659,22.290117,22.647966,22.899963,23.045858,23.087006,23.026249,22.867756,22.616896,22.280014,21.864264,21.377419,20.827663,20.223406,19.573137,18.885239,18.167883,17.428883,16.675634,15.914989,15.153261,14.396139,13.648695,12.91537,12.199983,11.50575,10.835318,10.1907835,9.573758,8.985391,8.426425,7.8972373,7.3978896,6.92817,6.48764,6.075666,5.691465,5.3341346,5.002685,4.696071,4.413206,4.1529975,3.9143586,3.6962273,3.4975817,3.3174536,3.1549394,3.0092156,2.8795443,2.7652853,2.665914,2.5810251,2.5103528,2.4537866,2.4113982,2.383464,2.3705025,2.3733232,2.3930836,2.4313717
198,E07000187,1.3455684,1.3628348,1.3840951,1.4092715,1.4383166,1.4712121,1.5079646,1.5486042,1.59318,1.641761,1.6944339,1.7513033,1.8124857,1.878116,1.948341,2.0233216,2.1032321,2.188257,2.2785964,2.3744574,2.47606,2.583634,2.6974182,2.8176594,2.9446118,3.078536,3.2196977,3.3683655,3.5248094,3.6892984,3.8621,4.0434756,4.233679,4.432951,4.641518,4.8595905,5.087352,5.3249564,5.572531,5.8301606,6.097884,6.3756967,6.6635323,6.9612603,7.268688,7.585542,7.911469,8.246022,8.588669,8.938769,9.295583,9.658259,10.025835,10.397239,10.771278,11.146656,11.521965,11.895686,12.266211,12.631954,12.991736,13.344477,13.689114,14.024593,14.349888,14.663975,14.965864,15.254599,15.529243,15.788911,16.03275,16.259954,16.46977,16.6615,16.834507,16.988226,17.12215,17.235863,17.329035,17.401403,17.45283,17.483248,17.492712,17.481384,17.449524,17.397522,17.32588,17.23522,17.126284,16.999926,16.857132,16.69899,16.526709,16.341606,16.145092,15.938687,15.724002,15.502722,15.276627,15.0475645,14.817454,14.58828,14.362087,14.140995,13.927186,13.722914,13.530522,13.352459,13.1913,13.049767,12.930784,12.837522,12.773464,12.742483,12.748956,12.797883,12.89506
199,E07000188,0.87952167,0.8774668,0.8798004,0.8863503,0.89701027,0.91173047,0.9305134,0.95340896,0.9805108,1.0119565,1.0479234,1.0886308,1.1343364,1.1853406,1.2419841,1.3046507,1.3737679,1.4498078,1.5332909,1.6247846,1.724907,1.8343287,1.953774,2.084019,2.2258968,2.3802972,2.548163,2.730492,2.9283342,3.142789,3.3749993,3.6261492,3.8974504,4.190138,4.505454,4.8446407,5.2089143,5.5994487,6.017357,6.4636564,6.9392486,7.4448814,7.9811115,8.548273,9.146436,9.77535,10.434417,11.12264,11.838575,12.5802965,13.345351,14.130723,14.932817,15.747427,16.569729,17.394295,18.215097,19.025547,19.818544,20.587053,21.325804,22.030144,22.695602,23.317951,23.893265,24.41792,24.888662,25.30265,25.657444,25.951069,26.182005,26.349216,26.45214,26.490713,26.465343,26.376938,26.226818,26.016796,25.749065,25.426228,25.051237,24.627377,24.158195,23.64751,23.09932,22.51779,21.907192,21.27187,20.616188,19.944487,19.261045,18.570055,17.875553,17.18142,16.491333,15.80875,15.136895,14.478725,13.836942,13.213968,12.611965,12.032819,11.47817,10.949407,10.447696,9.974002,9.529108,9.113653,8.728154,8.373049,8.048732,7.7556076,7.494127,7.2648454,7.0684953,6.9060493,6.7788124
200,E07000189,1.2584907,1.2491112,1.2453452,1.2468739,1.2534597,1.264935,1.2811939,1.3021843,1.3279042,1.3583968,1.3937467,1.4340805,1.4795594,1.5303842,1.5867909,1.6490518,1.7174746,1.7924027,1.8742174,1.9633352,2.0602102,2.1653345,2.27924,2.402495,2.5357084,2.6795285,2.8346407,3.0017712,3.18168,3.3751645,3.5830538,3.806208,4.0455112,4.301869,4.5761986,4.8694286,5.182482,5.516268,5.871674,6.249546,6.6506743,7.075783,7.5254974,8.000335,8.500673,9.026732,9.578547,10.155931,10.758463,11.385449,12.035896,12.708481,13.401544,14.113031,14.840516,15.581147,16.331665,17.088392,17.847218,18.60394,19.355171,20.097702,20.82825,21.543491,22.240063,22.914602,23.563766,24.18425,24.772837,25.326393,25.841925,26.316578,26.747694,27.132816,27.469734,27.75649,27.991419,28.173182,28.300743,28.373444,28.390976,28.353416,28.261215,28.115234,27.916695,27.667215,27.368782,27.023737,26.63476,26.204828,25.73722,25.235449,24.703241,24.14451,23.563293,22.963722,22.349987,21.726284,21.096796,20.465624,19.836798,19.214209,18.601618,18.002615,17.420618,16.858883,16.320482,15.808339,15.325236,14.873848,14.456787,14.076654,13.736097,13.437892,13.185047,12.980916,12.829348
201,E07000192,2.2334688,2.2205284,2.2192867,2.229213,2.24996,2.281338,2.3233037,2.3759427,2.4394646,2.5141935,2.6005678,2.6991353,2.8105512,2.9355829,3.075107,3.2301154,3.4017167,3.5911374,3.7997317,4.0289755,4.28048,4.5559874,4.857379,5.1866665,5.546004,5.937678,6.3641057,6.827824,7.3314857,7.877842,8.469723,9.110011,9.801624,10.54746,11.350372,12.213109,13.138263,14.128194,15.184967,16.310257,17.505259,18.770613,20.106249,21.511326,22.984093,24.521778,26.120476,27.775043,29.479,31.224457,33.002037,34.800842,36.60845,38.410942,40.192955,41.937798,43.627636,45.243645,46.766315,48.177032,49.46245,50.611477,51.61423,52.46217,53.148186,53.66675,54.013943,54.187527,54.186905,54.013214,53.66917,53.15912,52.488876,51.665676,50.698013,49.59553,48.368874,47.029507,45.589554,44.061646,42.45873,40.793884,39.0802,37.330578,35.557587,33.77337,31.989443,30.216679,28.465141,26.744057,25.061735,23.425549,21.84189,20.316189,18.852907,17.455564,16.126785,14.868325,13.681161,12.565516,11.520962,10.546467,9.640489,8.801043,8.025768,7.3120193,6.6569123,6.057405,5.510345,5.012528,4.560745,4.151822,3.7826586,3.4502516,3.1517265,2.8843513,2.645556
202,E07000193,5.6070704,5.2873178,5.019986,4.797842,4.61505,4.4668927,4.3495727,4.2600446,4.195885,4.1551995,4.1365366,4.138831,4.1613455,4.203645,4.26556,4.347163,4.448758,4.5708623,4.7142034,4.8797097,5.068511,5.2819366,5.521521,5.788995,6.0863004,6.415585,6.779214,7.1797595,7.620011,8.102969,8.6318445,9.210045,9.841171,10.528986,11.2774,12.090451,12.972236,13.9268875,14.958505,16.07107,17.268387,18.553978,19.930943,21.401875,22.968702,24.632532,26.393494,28.250557,30.201368,32.242058,34.367058,36.568935,38.838245,41.163395,43.530514,45.92347,48.32375,50.710613,53.06113,55.35172,57.562637,59.675133,61.6705,63.53031,65.23671,66.77266,68.122185,69.270706,70.20522,70.91457,71.389656,71.62361,71.61196,71.35275,70.84662,70.096794,69.10914,67.892075,66.45643,64.815346,62.984043,60.979637,58.8208,56.52749,54.120674,51.621933,49.053177,46.436237,43.792614,41.143105,38.507545,35.90453,33.35122,30.863106,28.453922,26.13551,23.917788,21.808706,19.814314,17.938791,16.18457,14.552438,13.041703,11.650341,10.375178,9.212071,8.156073,7.201628,6.3427167,5.573022,4.886067,4.2753415,3.7344036,3.2569768,2.837022,2.4687905,2.1468737
203,E07000194,2.1047502,2.0971339,2.0996487,2.1119058,2.133661,2.1647956,2.2053092,2.2553062,2.314991,2.3846667,2.4647276,2.5556614,2.658046,2.772553,2.899948,3.041092,3.196946,3.3685718,3.5571382,3.7639198,3.9903052,4.2377954,4.5080123,4.8026896,5.123687,5.472977,5.852653,6.264916,6.7120733,7.19653,7.7207694,8.287345,8.898853,9.557906,10.267109,11.029021,11.846104,12.720678,13.654874,14.65055,15.709239,16.832071,18.019672,19.272099,20.588726,21.968164,23.408155,24.905485,26.455881,28.053934,29.693035,31.365294,33.061523,34.771214,36.482533,38.18238,39.856476,41.489433,43.064957,44.566685,45.980637,47.293705,48.493183,49.566963,50.50374,51.293175,51.926083,52.394608,52.69235,52.814518,52.75803,52.521606,52.10581,51.5131,50.74781,49.816086,48.72586,47.486706,46.109745,44.60743,42.9934,41.282234,39.489273,37.630314,35.72139,33.77857,31.81765,29.853941,27.902075,25.97579,24.087765,22.249474,20.471092,18.761385,17.1277,15.575927,14.110516,12.73453,11.449712,10.256566,9.154481,8.141842,7.2161617,6.3742156,5.612182,4.9257736,4.3103595,3.7610915,3.2730033,2.841117,2.4605155,2.1264198,1.8342414,1.5796266,1.3584896,1.167033,1.0017596
204,E07000195,3.501425,3.495091,3.5048492,3.5302188,3.5709293,3.6269016,3.698232,3.7851825,3.8881695,4.007765,4.14469,4.2998157,4.474159,4.668895,4.88535,5.125013,5.3895364,5.680744,6.0006366,6.3513923,6.735382,7.155161,7.613486,8.113305,8.657761,9.250196,9.894141,10.593303,11.35155,12.172913,13.061525,14.021628,15.057511,16.173464,17.373732,18.662441,20.043528,21.520641,23.097054,24.775541,26.558262,28.44664,30.441195,32.541412,34.745583,37.050632,39.45198,41.94338,44.516754,47.162106,49.867386,52.6184,55.398773,58.19,60.971382,63.72022,66.41193,69.020256,71.51762,73.87686,76.07634,78.096535,79.91909,81.52695,82.90468,84.038734,84.9176,85.53203,85.87522,85.9429,85.7334,85.247734,84.48965,83.46546,82.184105,80.656944,78.89758,76.92179,74.7471,72.39275,69.879234,67.22805,64.46147,61.60211,58.6727,55.695744,52.69321,49.686302,46.69516,43.73867,40.83425,37.997746,35.243225,32.58299,30.027431,27.58513,25.26279,23.06533,20.995956,19.056286,17.246445,15.565224,14.01023,12.578036,11.264348,10.064152,8.971875,7.981536,7.0868635,6.281432,5.558771,4.912459,4.3362064,3.8239188,3.369763,2.9681966,2.6140094
205,E07000196,3.23298,3.2169785,3.2172344,3.2330906,3.2641327,3.310154,3.3711433,3.447266,3.5388532,3.646398,3.7705472,3.9121025,4.0720143,4.251393,4.4514995,4.6737614,4.919764,5.1912684,5.4902067,5.8186903,6.1790156,6.5736666,7.0053186,7.476834,7.991266,8.551858,9.162026,9.8253565,10.545581,11.326564,12.172266,13.086717,14.073961,15.138006,16.282768,17.511993,18.82917,20.23743,21.739452,23.337318,25.032412,26.825262,28.715372,30.701113,32.779526,34.946163,37.194973,39.518097,41.905804,44.346333,46.825863,49.32843,51.835968,54.328342,56.78347,59.177505,61.48507,63.67956,65.73358,67.62091,69.32216,70.820946,72.1026,73.15447,73.9661,74.52935,74.83857,74.890686,74.68527,74.22449,73.51313,72.55849,71.37025,69.960365,68.34282,66.53343,64.54959,62.40999,60.134396,57.743237,55.257423,52.697968,50.085754,47.441208,44.78407,42.133156,39.506157,36.919426,34.387875,31.924837,29.54198,27.249287,25.05501,22.965723,20.986343,19.120209,17.36918,15.733739,14.21313,12.805483,11.507962,10.316915,9.228006,8.236368,7.336725,6.5235295,5.7910614,5.1335483,4.545238,4.0204864,3.5538175,3.1399794,2.7739792,2.4511132,2.166992,1.9175439,1.6990254
206,E07000197,3.0731936,3.1433961,3.2256362,3.3202202,3.4275587,3.5481563,3.6826165,3.8316355,3.9960067,4.1766176,4.3744545,4.5906034,4.8262453,5.082673,5.3612776,5.6635604,5.9911304,6.3457065,6.7291203,7.143311,7.590327,8.072325,8.59157,9.150413,9.751299,10.396755,11.089375,11.831796,12.626692,13.476744,14.384608,15.352899,16.384134,17.48071,18.644838,19.878515,21.183447,22.56099,24.012094,25.537214,27.136257,28.808487,30.552431,32.36584,34.245567,36.18751,38.18653,40.236397,42.32972,44.4579,46.611137,48.778366,50.947327,53.10455,55.235443,57.3244,59.354862,61.309563,63.17062,64.920616,66.54534,68.031944,69.36826,70.54302,71.546,72.3681,73.00154,73.43995,73.67846,73.71382,73.5444,73.1703,72.59334,71.81705,70.846634,69.68899,68.35256,66.84728,65.18444,63.376568,61.437237,59.380943,57.22291,54.97888,52.664917,50.29723,47.89194,45.464924,43.031605,40.60677,38.20444,35.83772,33.51865,31.258144,29.065897,26.950329,24.918577,22.97646,21.12851,19.378012,17.727066,16.176632,14.726644,13.376084,12.123104,10.965111,9.898893,8.920734,8.026495,7.211739,6.4718165,5.8019595,5.1973524,4.653204,4.16481,3.727602,3.3371887
207,E07000198,2.0507467,2.0120866,1.9861615,1.9720424,1.9690398,1.9766697,1.9946283,2.0227716,2.0610995,2.1097493,2.1689844,2.2391906,2.3208735,2.4146595,2.5212965,2.6416554,2.776735,2.9276657,3.0957158,3.2822964,3.4889696,3.7174509,3.9696207,4.2475233,4.553375,4.889569,5.2586718,5.6634254,6.10674,6.591689,7.1214905,7.6995,8.329173,9.014038,9.757656,10.563582,11.435283,12.376081,13.38908,14.477047,15.642326,16.886723,18.21135,19.616518,21.101568,22.664728,24.302961,26.011797,27.78521,29.615475,31.493065,33.40655,35.342583,37.28586,39.219173,41.123558,42.978382,44.76166,46.450325,48.022114,49.461086,50.753914,51.888718,52.855175,53.644726,54.250683,54.668304,54.894882,54.9297,54.774094,54.43132,53.90655,53.2067,52.340347,51.3175,50.149475,48.848694,47.42845,45.902733,44.285976,42.59289,40.838215,39.036564,37.202217,35.34894,33.48988,31.63741,29.803,27.997171,26.2294,24.508085,22.84053,21.23292,19.690355,18.216875,16.81549,15.488267,14.236361,13.060114,11.959132,10.93236,9.97817,9.094458,8.278702,7.5280704,6.8394766,6.209655,5.6352344,5.112779,4.6388545,4.2100616,3.8230832,3.4747097,3.1618652,2.8816316,2.6312578,2.4081793
208,E07000199,2.8803365,2.7283711,2.602921,2.5004127,2.4179864,2.3533542,2.3047006,2.270595,2.2499273,2.2418609,2.2457924,2.2613199,2.2882214,2.3264368,2.376054,2.4373014,2.5105395,2.596256,2.6950686,2.807718,2.935074,3.078135,3.2380333,3.416034,3.6135437,3.8321102,4.073428,4.3393393,4.6318326,4.953048,5.3052697,5.690924,6.1125655,6.5728674,7.0745993,7.620618,8.213817,8.857099,9.553334,10.305297,11.115608,11.986662,12.920528,13.918879,14.982858,16.112991,17.309052,18.569931,19.893503,21.276518,22.714453,24.201385,25.72992,27.29109,28.8743,30.467306,32.056263,33.625736,35.158894,36.63861,38.05098,39.383106,40.622406,41.75679,42.774845,43.666042,44.42088,45.031067,45.489674,45.791245,45.931915,45.909508,45.72354,45.375313,44.86787,44.205936,43.395905,42.44571,41.364693,40.163483,38.85379,37.44826,35.96022,34.403515,32.792233,31.140537,29.462437,27.771566,26.081028,24.403193,22.749573,21.130682,19.55594,18.033613,16.570744,15.173153,13.845441,12.591011,11.412128,10.309992,9.284804,8.335886,7.461767,6.660297,5.9287634,5.263991,4.66245,4.1203647,3.6337874,3.1986992,2.8110693,2.4669266,2.1624084,1.8938023,1.6575809,1.4504243,1.2692375
209,E07000200,0.8163089,0.79400045,0.777604,0.76654226,0.76037306,0.7587656,0.76148355,0.76837116,0.7793421,0.7943735,0.8134986,0.8368038,0.8644246,0.896545,0.9333959,0.97525495,1.0224472,1.0753449,1.1343704,1.1999955,1.2727438,1.3531924,1.4419734,1.5397732,1.6473361,1.7654625,1.8950094,2.0368876,2.1920612,2.361541,2.5463812,2.7476702,2.966522,3.2040586,3.461402,3.7396507,4.039857,4.3630013,4.7099624,5.0814834,5.4781322,5.900262,6.34796,6.8210087,7.318828,7.840426,8.38435,8.948639,9.530777,10.127663,10.735573,11.350152,11.966411,12.578741,13.180947,13.766313,14.327667,14.857505,15.348094,15.792443,16.186977,16.529556,16.818731,17.053734,17.234467,17.361454,17.435802,17.45915,17.433609,17.361696,17.24626,17.090435,16.897562,16.67113,16.414719,16.131935,15.826389,15.501618,15.161086,14.808112,14.445889,14.077428,13.705572,13.332959,12.962045,12.595085,12.23415,11.881124,11.537709,11.205459,10.885762,10.57989,10.288987,10.014105,9.75622,9.516254,9.295098,9.09364,8.912786,8.753498,8.61683,8.503952,8.41621,8.355173,8.32269,8.320962,8.352639,8.420921,8.5296955,8.683708,8.88877,9.152051,9.4824095,9.890867,10.391212,11.000799,11.741611
210,E07000202,1.6424412,1.5833014,1.5363913,1.500301,1.4739152,1.4563569,1.4469472,1.4451721,1.4506565,1.4631467,1.4824934,1.5086414,1.5416185,1.5815319,1.6285604,1.6829531,1.7450256,1.8151578,1.893797,1.981452,2.0786977,2.186173,2.3045833,2.4346964,2.5773485,2.733438,2.903929,3.0898457,3.2922707,3.5123398,3.7512367,4.010185,4.2904363,4.5932584,4.919918,5.271667,5.6497126,6.0551934,6.489154,6.9525037,7.445979,7.9701123,8.525165,9.111098,9.727511,10.37358,11.048021,11.749019,12.474188,13.220517,13.984338,14.761276,15.5462675,16.333513,17.116522,17.888134,18.640575,19.365541,20.054295,20.698786,21.294949,21.840261,22.33285,22.771471,23.155512,23.484962,23.760365,23.98279,24.153809,24.275389,24.34989,24.38,24.368656,24.31903,24.234463,24.118406,23.974403,23.80604,23.616907,23.410591,23.190634,22.960527,22.723682,22.483456,22.243107,22.00583,21.774755,21.552942,21.343426,21.1492,20.973276,20.818705,20.688599,20.586187,20.51487,20.478258,20.480276,20.525208,20.617813,20.76344,20.96817,21.238977,21.583946,22.012508,22.535769,23.166891,23.921577,24.818697,25.881048,27.136377,28.61864,30.369694,32.441467,34.898846,37.823467,41.318874,45.517406
211,E07000203,1.4971781,1.4235228,1.363124,1.3142073,1.2753556,1.2454381,1.2235568,1.2090038,1.2012292,1.1998165,1.2044604,1.2149535,1.231172,1.2530671,1.2806574,1.3140222,1.3532971,1.3986703,1.4503808,1.5087125,1.5739962,1.646604,1.7269498,1.8154848,1.9126953,2.0191019,2.1352513,2.2617147,2.3990793,2.547944,2.7089074,2.8825598,3.069469,3.2701662,3.4851308,3.7147727,3.9594066,4.219235,4.494317,4.784547,5.089621,5.409015,5.741944,6.0873437,6.443838,6.809714,7.1829057,7.5609717,7.9410944,8.32008,8.694365,9.0600395,9.412893,9.748454,10.062051,10.348907,10.604216,10.823256,11.0015,11.135419,11.224662,11.270153,11.273376,11.23631,11.161348,11.051229,10.908949,10.737693,10.540762,10.3215065,10.083259,9.829292,9.562767,9.286703,9.003939,8.717125,8.428695,8.140867,7.8556414,7.574793,7.299893,7.032304,6.7732015,6.523587,6.2842984,6.056033,5.8393674,5.634765,5.442605,5.263193,5.0967865,4.9436045,4.803854,4.6777415,4.565499,4.4673967,4.383775,4.3150554,4.26178,4.224635,4.2044873,4.2024345,4.2198496,4.2584543,4.320398,4.408365,4.525705,4.676612,4.866346,5.10153,5.3905516,5.7440844,6.17581,6.7033916,7.3498235,8.145317,9.129945
212,E07000207,2.6889257,2.7385118,2.798439,2.8688107,2.949819,3.0417361,3.144912,3.2597678,3.3867927,3.5265465,3.67965,3.8467903,4.02871,4.226215,4.4401636,4.671471,4.9210978,5.1900525,5.4793873,5.7901807,6.1235447,6.4806056,6.8625016,7.2703624,7.7053,8.168391,8.66066,9.183054,9.736425,10.321503,10.938856,11.5888815,12.271753,12.987395,13.73544,14.515203,15.3256235,16.165241,17.032152,17.923977,18.837812,19.770237,20.717237,21.674238,22.636072,23.596981,24.550629,25.490149,26.408154,27.296825,28.147953,28.953056,29.703459,30.390444,31.005346,31.539753,31.98561,32.33542,32.5824,32.721985,32.755962,32.68853,32.524826,32.270782,31.932957,31.518387,31.034466,30.488762,29.888927,29.242565,28.557129,27.839853,27.097652,26.337088,25.564322,24.785069,24.004591,23.227695,22.458714,21.701523,20.959576,20.235891,19.533094,18.85345,18.198889,17.57103,16.971247,16.400654,15.860188,15.350613,14.872565,14.426597,14.013194,13.632832,13.285989,12.973208,12.695128,12.452523,12.246356,12.077833,11.948475,11.860172,11.815296,11.816791,11.868314,11.974404,12.140677,12.374111,12.683367,13.07924,13.575237,14.188354,14.940067,15.857747,16.976526,18.341898,20.013353
213,E07000208,1.6396666,1.6198523,1.6081402,1.6039907,1.6069931,1.6168464,1.6333454,1.6563672,1.6858633,1.7218531,1.764416,1.8136902,1.8698657,1.9331836,2.0039344,2.0824547,2.1691275,2.26438,2.3686836,2.4825509,2.6065369,2.741236,2.8872812,3.0453396,3.2161117,3.4003277,3.598741,3.8121243,4.0412607,4.28694,4.549942,4.831033,5.130947,5.4503717,5.7899327,6.15018,6.5315537,6.9343734,7.3588095,7.8048525,8.27229,8.760684,9.2693205,9.797198,10.343,10.905053,11.481314,12.069339,12.666283,13.268866,13.873392,14.475743,15.071397,15.655447,16.222654,16.767487,17.284176,17.766819,18.209438,18.606745,18.956297,19.25675,19.507288,19.70755,19.85766,19.958181,20.010082,20.014723,19.973791,19.88929,19.76347,19.59881,19.39796,19.163704,18.898943,18.606625,18.28973,17.951244,17.594116,17.221252,16.835478,16.439535,16.036047,15.627531,15.216367,14.80481,14.394975,13.988841,13.588247,13.194897,12.810371,12.436122,12.073488,11.723703,11.3879,11.06714,10.762408,10.474634,10.204718,9.953531,9.721956,9.510894,9.3213,9.154209,9.01077,8.89229,8.800266,8.736468,8.702978,8.702291,8.737402,8.811945,8.930344,9.098008,9.321595,9.609331,9.971444
